6.0 	 6.003264828972342 	 0.0032648289723420376 	 sensor_0 -> sensor_0 -> sensor_0  	 0.0032648289723420376 
7.0 	 7.0079301015979265 	 0.007930101597926509 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
8.0 	 8.004187229961031 	 0.004187229961031491 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
9.0 	 9.00126849929869 	 0.0012684992986908838 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
10.0 	 10.001493284664715 	 0.0014932846647148779 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
11.0 	 11.002654794529457 	 0.0026547945294570496 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
11.0 	 11.00199246329457 	 0.001992463294570257 	 sensor_1 -> sensor_1 -> sensor_1  	 0.007930101597926509 
12.0 	 12.001026178014477 	 0.0010261780144773525 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
12.0 	 12.004108019812904 	 0.004108019812903763 	 sensor_1 -> sensor_1 -> sensor_1  	 0.007930101597926509 
13.0 	 13.000881904505265 	 0.0008819045052650409 	 sensor_1 -> sensor_1 -> sensor_1  	 0.007930101597926509 
13.0 	 13.001722598191812 	 0.0017225981918116418 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
14.0 	 14.000401949159599 	 0.00040194915959901323 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
14.0 	 14.002528682057724 	 0.002528682057723941 	 sensor_1 -> sensor_1 -> sensor_1  	 0.007930101597926509 
15.0 	 15.000636245852366 	 0.0006362458523661019 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
15.0 	 15.001527312622828 	 0.0015273126228283473 	 sensor_1 -> sensor_1 -> sensor_1  	 0.007930101597926509 
16.0 	 16.001100557958257 	 0.0011005579582565872 	 sensor_2 -> sensor_2 -> sensor_2  	 0.007930101597926509 
16.0 	 16.001783527557276 	 0.0017835275572757325 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
16.0 	 16.00128975778618 	 0.0012897577861785692 	 sensor_1 -> sensor_1 -> sensor_1  	 0.007930101597926509 
17.0 	 17.00086339375143 	 0.000863393751430408 	 sensor_1 -> sensor_1 -> sensor_1  	 0.007930101597926509 
17.0 	 17.00402917959229 	 0.004029179592290433 	 sensor_2 -> sensor_2 -> sensor_2  	 0.007930101597926509 
17.0 	 17.003774517133703 	 0.003774517133702915 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
18.0 	 18.00387052560632 	 0.0038705256063202853 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
18.0 	 18.001925663282215 	 0.0019256632822148845 	 sensor_1 -> sensor_1 -> sensor_1  	 0.007930101597926509 
18.0 	 18.005216865936536 	 0.005216865936535697 	 sensor_2 -> sensor_2 -> sensor_2  	 0.007930101597926509 
19.0 	 19.000142603838814 	 0.00014260383881392613 	 sensor_0 -> sensor_0 -> sensor_0  	 0.007930101597926509 
19.0 	 19.001862782394436 	 0.0018627823944363797 	 sensor_2 -> sensor_2 -> sensor_2  	 0.007930101597926509 
19.0 	 19.00358434642766 	 0.0035843464276617 	 sensor_1 -> sensor_1 -> sensor_1  	 0.007930101597926509 
