1	 0 	5.00541 	 5.006158976612558 	 0.0007489766125576836 	  sensor_0 -> rsu_0 -> sensor_0 
13	 0 	5.18831 	 5.190112987641404 	 0.0018029876414038526 	  sensor_0 -> gnb -> sensor_0 
15	 0 	5.20799 	 5.209595636728038 	 0.0016056367280379291 	  sensor_0 -> rsu_0 -> sensor_0 
16	 0 	5.21305 	 5.2135646304737255 	 0.0005146304737255747 	  sensor_0 -> rsu_0 -> sensor_0 
17	 0 	5.21585 	 5.217042683425146 	 0.0011926834251463347 	  sensor_0 -> rsu_0 -> sensor_0 
21	 0 	5.32687 	 5.32834326024946 	 0.0014732602494591518 	  sensor_0 -> rsu_0 -> sensor_0 
31	 0 	5.45779 	 5.4582439446411835 	 0.00045394464118331257 	  sensor_0 -> gnb -> sensor_0 
34	 0 	5.49938 	 5.500524020155555 	 0.0011440201555545926 	  sensor_0 -> rsu_0 -> sensor_0 
38	 0 	5.51065 	 5.5111897512577235 	 0.0005397512577234309 	  sensor_0 -> rsu_0 -> sensor_0 
45	 0 	5.6272899999999995 	 5.630630248713226 	 0.003340248713226579 	  sensor_0 -> rsu_0 -> sensor_0 
48	 0 	5.69397 	 5.695927025745893 	 0.0019570257458925155 	  sensor_0 -> rsu_0 -> sensor_0 
51	 0 	5.70588 	 5.7098546066670215 	 0.003974606667021874 	  sensor_0 -> rsu_0 -> sensor_0 
52	 0 	5.70969 	 5.710747756105576 	 0.0010577561055757911 	  sensor_0 -> rsu_0 -> sensor_0 
53	 0 	5.71706 	 5.7183716052026945 	 0.0013116052026944658 	  sensor_0 -> rsu_0 -> sensor_0 
57	 0 	5.833559999999999 	 5.83453414666276 	 0.0009741466627604112 	  sensor_0 -> rsu_0 -> sensor_0 
60	 0 	5.91019 	 5.913688745581802 	 0.0034987455818020763 	  sensor_0 -> rsu_0 -> sensor_0 
61	 0 	5.9143799999999995 	 5.916013418901129 	 0.0016334189011297795 	  sensor_0 -> rsu_0 -> sensor_0 
67	 0 	5.98577 	 5.985871720659207 	 0.00010172065920777129 	  sensor_0 -> rsu_0 -> sensor_0 
2	 1 	5.00622 	 6.008472380518445 	 1.0022523805184447 	  sensor_0 -> sensor_0 -> rsu_0 
74	 1 	6.0931299999999995 	 6.093574502488879 	 0.00044450248887972776 	  sensor_0 -> rsu_0 -> sensor_0 
8	 2 	5.1135 	 6.11355494730111 	 1.00005494730111 	  sensor_0 -> sensor_0 -> rsu_0 
