0	 0 	21.0 	 21.00173555700345 	 0.0017355570034496282 	  sensor_0 -> rsu_0 -> sensor_0 
1	 0 	22.0 	 22.000894354718177 	 0.000894354718177226 	  sensor_0 -> rsu_0 -> sensor_0 
2	 0 	23.0 	 23.000849526192752 	 0.0008495261927521369 	  sensor_0 -> rsu_0 -> sensor_0 
3	 0 	24.0 	 24.000648380282616 	 0.0006483802826160456 	  sensor_0 -> rsu_0 -> sensor_0 
4	 0 	25.0 	 25.00116963380505 	 0.00116963380504842 	  sensor_0 -> rsu_0 -> sensor_0 
5	 0 	26.0 	 26.000323629069232 	 0.000323629069232112 	  sensor_0 -> rsu_0 -> sensor_0 
6	 0 	27.0 	 27.000647740814625 	 0.0006477408146245978 	  sensor_0 -> rsu_0 -> sensor_0 
7	 0 	28.0 	 28.001413919183893 	 0.0014139191838928866 	  sensor_0 -> rsu_0 -> sensor_0 
8	 0 	29.0 	 29.000732550534327 	 0.000732550534326748 	  sensor_0 -> rsu_0 -> sensor_0 
9	 0 	30.0 	 30.001918213578627 	 0.0019182135786266485 	  sensor_0 -> rsu_0 -> sensor_0 
10	 0 	31.0 	 31.000745676919138 	 0.0007456769191378498 	  sensor_0 -> rsu_0 -> sensor_0 
11	 0 	32.0 	 32.003038899080444 	 0.0030388990804439686 	  sensor_0 -> rsu_0 -> sensor_0 
12	 0 	33.0 	 33.0012935593363 	 0.0012935593362968234 	  sensor_0 -> rsu_0 -> sensor_0 
13	 0 	34.0 	 34.00250518420508 	 0.002505184205077171 	  sensor_0 -> rsu_0 -> sensor_0 
14	 0 	35.0 	 35.00170388927608 	 0.001703889276079451 	  sensor_0 -> rsu_0 -> sensor_0 
15	 0 	36.0 	 36.001205181855035 	 0.0012051818550347093 	  sensor_0 -> rsu_0 -> sensor_0 
16	 0 	37.0 	 37.00025291673425 	 0.00025291673424732153 	  sensor_0 -> rsu_0 -> sensor_0 
17	 0 	38.0 	 38.00302036486707 	 0.0030203648670692473 	  sensor_0 -> rsu_0 -> sensor_0 
18	 0 	39.0 	 39.00100734014958 	 0.0010073401495773737 	  sensor_0 -> rsu_0 -> sensor_0 
19	 0 	40.0 	 40.00122970431366 	 0.0012297043136584307 	  sensor_0 -> rsu_0 -> sensor_0 
20	 0 	41.0 	 41.0012936348373 	 0.0012936348373031592 	  sensor_0 -> gnb -> sensor_0 
30	 0 	41.0 	 41.000372624712256 	 0.00037262471225574245 	  sensor_1 -> rsu_0 -> sensor_1 
21	 0 	42.0 	 42.000197077745604 	 0.00019707774560373537 	  sensor_0 -> rsu_0 -> sensor_0 
31	 0 	42.0 	 42.00254614520722 	 0.002546145207219297 	  sensor_1 -> rsu_0 -> sensor_1 
22	 0 	43.0 	 43.002300274743945 	 0.0023002747439448967 	  sensor_0 -> rsu_0 -> sensor_0 
32	 0 	43.0 	 43.002967479540125 	 0.0029674795401248844 	  sensor_1 -> rsu_0 -> sensor_1 
23	 0 	44.0 	 44.00118188990972 	 0.0011818899097164604 	  sensor_0 -> rsu_0 -> sensor_0 
33	 0 	44.0 	 44.00134546093591 	 0.0013454609359087044 	  sensor_1 -> rsu_0 -> sensor_1 
24	 0 	45.0 	 45.00169011146158 	 0.0016901114615777146 	  sensor_0 -> rsu_0 -> sensor_0 
34	 0 	45.0 	 45.002597463370186 	 0.0025974633701864036 	  sensor_1 -> rsu_0 -> sensor_1 
25	 0 	46.0 	 46.00195658196225 	 0.001956581962247128 	  sensor_0 -> rsu_0 -> sensor_0 
35	 0 	46.0 	 46.00321854250036 	 0.0032185425003632417 	  sensor_1 -> rsu_0 -> sensor_1 
26	 0 	47.0 	 47.00180590107243 	 0.0018059010724300606 	  sensor_0 -> rsu_0 -> sensor_0 
36	 0 	47.0 	 47.002246423345504 	 0.002246423345503956 	  sensor_1 -> rsu_0 -> sensor_1 
27	 0 	48.0 	 48.001507894010714 	 0.0015078940107144945 	  sensor_0 -> gnb -> sensor_0 
37	 0 	48.0 	 48.00134633820683 	 0.0013463382068295005 	  sensor_1 -> rsu_0 -> sensor_1 
28	 0 	49.0 	 49.00485481751977 	 0.004854817519770904 	  sensor_0 -> rsu_0 -> sensor_0 
38	 0 	49.0 	 49.00635612513725 	 0.006356125137251922 	  sensor_1 -> rsu_0 -> sensor_1 
