6.0 	 6.000231630005684 	 0.00023163000568438008 	 sensor_0 -> sensor_0 -> sensor_0  	 0.00023163000568438008 
7.0 	 7.00117876421867 	 0.0011787642186700253 	 sensor_0 -> sensor_0 -> sensor_0  	 0.0011787642186700253 
8.0 	 8.001493292815404 	 0.0014932928154038905 	 sensor_0 -> sensor_0 -> sensor_0  	 0.0014932928154038905 
9.0 	 9.004507389553332 	 0.004507389553332075 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
10.0 	 10.000624268940808 	 0.0006242689408075819 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
11.0 	 11.00150401127948 	 0.0015040112794793004 	 sensor_1 -> sensor_1 -> sensor_1  	 0.004507389553332075 
11.0 	 11.003562590277589 	 0.003562590277589095 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
12.0 	 12.001408177376264 	 0.001408177376264419 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
12.0 	 12.001475460507667 	 0.0014754605076667815 	 sensor_1 -> sensor_1 -> sensor_1  	 0.004507389553332075 
13.0 	 13.00104315971949 	 0.0010431597194902054 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
13.0 	 13.001060926873894 	 0.0010609268738939193 	 sensor_1 -> sensor_1 -> sensor_1  	 0.004507389553332075 
14.0 	 14.001120241450806 	 0.0011202414508062475 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
14.0 	 14.003160430394354 	 0.003160430394354208 	 sensor_1 -> sensor_1 -> sensor_1  	 0.004507389553332075 
15.0 	 15.001817867421845 	 0.0018178674218454205 	 sensor_1 -> sensor_1 -> sensor_1  	 0.004507389553332075 
15.0 	 15.001837430546077 	 0.0018374305460771012 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
16.0 	 16.001514301161908 	 0.0015143011619080937 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
16.0 	 16.000497395584553 	 0.0004973955845528621 	 sensor_2 -> sensor_2 -> sensor_2  	 0.004507389553332075 
16.0 	 16.001513863698825 	 0.0015138636988254461 	 sensor_1 -> sensor_1 -> sensor_1  	 0.004507389553332075 
17.0 	 17.000544796544354 	 0.0005447965443536873 	 sensor_2 -> sensor_2 -> sensor_2  	 0.004507389553332075 
17.0 	 17.002998866887733 	 0.002998866887732987 	 sensor_1 -> sensor_1 -> sensor_1  	 0.004507389553332075 
17.0 	 17.001725597830024 	 0.0017255978300241281 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
18.0 	 18.00312318613566 	 0.0031231861356602053 	 sensor_1 -> sensor_1 -> sensor_1  	 0.004507389553332075 
18.0 	 18.003258305019042 	 0.003258305019041785 	 sensor_2 -> sensor_2 -> sensor_2  	 0.004507389553332075 
18.0 	 18.00376659794221 	 0.003766597942210126 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
19.0 	 19.000614504183567 	 0.0006145041835665666 	 sensor_1 -> sensor_1 -> sensor_1  	 0.004507389553332075 
19.0 	 19.00225693311699 	 0.002256933116989046 	 sensor_0 -> sensor_0 -> sensor_0  	 0.004507389553332075 
19.0 	 19.001369378174196 	 0.0013693781741963562 	 sensor_2 -> sensor_2 -> sensor_2  	 0.004507389553332075 
