,CarID,QTable
0,3427,"{((1, 0, 1, 1), 0, 0): array([-14.        , -14.        ,  -0.11999743,   0.        ]), ((1, 1, 0, 0), 0, 0): array([0., 0., 0., 0.]), ((1, 1, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 1, 2, 1), 0, 0): array([-15.        , -15.        ,  -0.08406667,   0.        ]), ((1, 2, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 2, 2, 1), 0, 0): array([-1.        , -1.        , -0.03665822,  0.        ]), ((1, 0, 2, 1), 0, 0): array([-15.        , -15.        ,  -0.10995441,   0.        ]), ((1, 3, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 2, 3, 1), 0, 0): array([-17.        , -17.        ,  -0.04955311,   0.        ]), ((1, 3, 2, 1), 0, 0): array([-1.       , -1.       , -0.0199047,  0.       ]), ((1, 3, 3, 1), 0, 0): array([-4.        , -4.        , -0.02499953,  0.        ]), ((1, 1, 3, 1), 0, 0): array([-16.        , -16.        ,  -0.04998902,   0.        ]), ((1, 4, 2, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 0, 3, 1), 0, 0): array([-20.        , -20.        ,  -0.14792134,   0.        ]), ((1, 4, 3, 1), 0, 0): array([-1.        , -1.        , -0.00998022,  0.        ]), ((1, 4, 4, 1), 0, 0): array([-10.        , -10.        ,  -0.04007756,   0.        ]), ((1, 5, 3, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 5, 4, 1), 0, 0): array([-2.       , -2.       , -0.0149997,  0.       ]), ((1, 2, 4, 1), 0, 0): array([-16.        , -16.        ,  -0.05954275,   0.        ]), ((1, 6, 3, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 3, 4, 1), 0, 0): array([-16.        , -16.        ,  -0.02249733,   0.        ]), ((1, 3, 4, 1), 1, 0): array([-0.00249996, -1.        ,  0.        ,  0.        ]), ((1, 2, 3, 1), 1, 0): array([ 0.00829978, -2.        ,  0.        ,  0.        ]), ((1, 1, 2, 0), 1, 0): array([ 0.01484999, -3.        ,  0.        ,  0.        ]), ((1, 0, 1, 0), 1, 0): array([ 0.01989851, -3.        , -0.06999775,  0.        ]), ((1, 0, 2, 0), 1, 0): array([ 0.01989939, -2.        ,  0.        ,  0.        ]), ((1, 1, 4, 1), 0, 0): array([-16.        , -16.        ,  -0.14941135,   0.        ]), ((1, 0, 4, 1), 0, 0): array([-17.        , -17.        ,  -0.21263679,   0.        ]), ((1, 5, 4, 1), 1, 0): array([-1.66665106e-03, -2.00000000e+00, -1.78528362e-02,  0.00000000e+00]), ((1, 5, 3, 0), 1, 0): array([0., 0., 0., 0.]), ((1, 4, 3, 0), 1, 0): array([ 0.00249998, -1.        ,  0.        ,  0.        ]), ((1, 2, 2, 0), 1, 0): array([ 0.0033333, -1.       ,  0.       ,  0.       ]), ((1, 0, 3, 1), 1, 0): array([ 0.01989938, -2.        ,  0.        ,  0.        ]), ((1, 6, 4, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 6, 4, 1), 0, 1): array([-2.        ,  0.04476896,  0.        ,  0.        ]), ((1, 6, 3, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 3, 3, 1), 0, 1): array([-1.        ,  0.03498941,  0.        ,  0.        ]), ((1, 4, 2, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 1, 2, 1), 0, 1): array([-1.        ,  0.07492633,  0.        ,  0.        ]), ((1, 2, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 0, 1, 1), 0, 1): array([-8.        ,  1.15721078,  0.        ,  0.        ]), ((1, 1, 0, 0), 0, 1): array([0., 0., 0., 0.]), ((1, 1, 2, 1), 1, 0): array([ 0.005, -1.   ,  0.   ,  0.   ]), ((1, 3, 4, 1), 0, 1): array([-4.        ,  0.15595323,  0.        ,  0.        ]), ((1, 2, 3, 1), 0, 1): array([-3.00000000e+00,  0.00000000e+00,  0.00000000e+00,  9.35298383e-04]), ((1, 1, 3, 1), 0, 1): array([-4.        ,  0.27643318,  0.        ,  0.        ]), ((1, 2, 2, 1), 0, 1): array([-1.        ,  0.04993057,  0.        ,  0.        ]), ((1, 0, 2, 1), 0, 1): array([-4.        ,  0.58904263,  0.        ,  0.        ]), ((1, 1, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 3, 2, 1), 0, 1): array([-3.        ,  0.11137045,  0.        ,  0.        ]), ((1, 4, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 4, 5, 1), 0, 0): array([-8.        , -8.        , -0.01599607,  0.        ]), ((1, 4, 5, 1), 0, 1): array([-2.        ,  0.04974578,  0.        ,  0.        ]), ((1, 5, 4, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 4, 3, 1), 0, 1): array([-1.        ,  0.03496771,  0.        ,  0.        ]), ((1, 5, 5, 1), 0, 0): array([-7.        , -7.        , -0.02652601,  0.        ]), ((1, 3, 5, 1), 0, 0): array([-11.        , -11.        ,  -0.01994766,   0.        ]), ((1, 6, 5, 1), 0, 0): array([-1.        , -1.        , -0.01142627,  0.        ]), ((1, 2, 5, 1), 0, 0): array([-12.        , -12.        ,  -0.02653587,   0.        ]), ((1, 7, 4, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 1, 5, 1), 0, 0): array([-13.        , -13.        ,  -0.05419681,   0.        ]), ((1, 0, 5, 1), 0, 0): array([-12.        , -12.        ,  -0.07999365,   0.        ]), ((1, 6, 6, 1), 0, 0): array([-6.        , -6.        , -0.00999976,  0.        ]), ((1, 7, 5, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 7, 6, 1), 0, 0): array([-3.        , -3.        , -0.00874969,  0.        ]), ((1, 5, 6, 1), 0, 0): array([-6.        , -6.        , -0.01166506,  0.        ]), ((1, 8, 5, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 4, 6, 1), 0, 0): array([-6.        , -6.        , -0.03157846,  0.        ]), ((1, 8, 6, 1), 0, 0): array([-2.        , -2.        , -0.00222219,  0.        ]), ((1, 9, 5, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 3, 6, 1), 0, 0): array([-4.       , -4.       , -0.0049994,  0.       ]), ((1, 6, 5, 1), 1, 0): array([-0.00142856, -1.        ,  0.        ,  0.        ]), ((1, 3, 3, 0), 1, 0): array([ 0.00249996, -1.        ,  0.        ,  0.        ]), ((1, 1, 0, 0), 1, 0): array([0., 0., 0., 0.]), ((1, 1, 3, 1), 1, 0): array([ 0.00994997, -2.        ,  0.        ,  0.        ]), ((1, 3, 5, 1), 1, 0): array([ 0.0025, -1.    ,  0.    ,  0.    ]), ((1, 2, 5, 1), 1, 0): array([ 0.00333333, -1.        ,  0.        ,  0.        ]), ((1, 1, 5, 1), 1, 0): array([ 0.00499997, -1.        ,  0.        ,  0.        ]), ((1, 0, 5, 1), 1, 0): array([ 0.0099995, -1.       ,  0.       ,  0.       ]), ((1, 2, 6, 1), 0, 0): array([-3.        , -3.        , -0.00978508,  0.        ]), ((1, 1, 6, 1), 0, 0): array([-3.        , -3.        , -0.00988438,  0.        ]), ((1, 9, 6, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 0, 6, 1), 0, 0): array([-2.        , -2.        , -0.01936777,  0.        ]), ((1, 9, 6, 1), 0, 1): array([-1.        ,  0.01444313,  0.        ,  0.        ]), ((1, 9, 5, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 7, 5, 1), 0, 1): array([-1.        ,  0.01856628,  0.        ,  0.        ]), ((1, 7, 4, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 3, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 5, 5, 1), 0, 1): array([-1.        ,  0.02599646,  0.        ,  0.        ]), ((1, 4, 4, 1), 0, 1): array([-1.,  0.,  0.,  0.]), ((1, 5, 2, 1), 0, 1): array([-1.        ,  0.        , -0.01191225,  0.        ]), ((1, 5, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 5, 2, 1), 0, 0): array([0., 0., 0., 0.])}"
1,5055,"{((1, 0, 1, 1), 0, 0): array([-9.        , -9.        , -0.11992989,  0.        ]), ((1, 1, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 1, 2, 1), 0, 0): array([-11.        , -11.        ,  -0.05499511,   0.        ]), ((1, 2, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 1, 0, 0), 0, 0): array([0., 0., 0., 0.]), ((1, 2, 2, 1), 0, 0): array([-3.        , -3.        , -0.08990586,  0.        ]), ((1, 0, 2, 1), 0, 0): array([-13.        , -13.        ,  -0.10997321,   0.        ]), ((1, 3, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 2, 3, 1), 0, 0): array([-12.        , -12.        ,  -0.06632606,   0.        ]), ((1, 3, 2, 1), 0, 0): array([-1., -1.,  0.,  0.]), ((1, 3, 3, 1), 0, 0): array([-3.        , -3.        , -0.02499733,  0.        ]), ((1, 1, 3, 1), 0, 0): array([-13.        , -13.        ,  -0.09946823,   0.        ]), ((1, 4, 2, 1), 0, 0): array([-1.        , -1.        , -0.02712185,  0.        ]), ((1, 2, 3, 1), 1, 0): array([-6.60332980e-03, -7.00000000e+00, -4.87970543e-02,  0.00000000e+00]), ((1, 1, 2, 0), 1, 0): array([ 5.83239306e-02, -9.00000000e+00, -1.05943354e-01,  1.33651104e-04]), ((1, 0, 1, 0), 1, 0): array([ 0.07725295, -8.        ,  0.        ,  0.        ]), ((1, 0, 3, 1), 0, 0): array([-11.        , -11.        ,  -0.29447377,   0.        ]), ((1, 3, 3, 1), 1, 0): array([-0.00333332, -3.        , -0.02499831,  0.        ]), ((1, 3, 2, 1), 1, 0): array([ 0.00663319, -2.        ,  0.        ,  0.        ]), ((1, 2, 2, 1), 1, 0): array([ 0.00499965, -2.        ,  0.        ,  0.        ]), ((1, 0, 2, 1), 1, 0): array([ 0.08648046, -9.        ,  0.        ,  0.        ]), ((1, 1, 1, 0), 1, 0): array([0., 0., 0., 0.]), ((1, 1, 3, 1), 1, 0): array([-9.99983085e-03, -1.00000000e+01, -9.45385754e-02,  0.00000000e+00]), ((1, 1, 2, 1), 1, 0): array([ 0.0296014 , -5.        , -0.05457219,  0.        ]), ((1, 4, 2, 1), 1, 0): array([0., 0., 0., 0.]), ((1, 2, 2, 0), 1, 0): array([ 0.02450433, -5.        ,  0.        ,  0.        ]), ((1, 2, 3, 0), 1, 0): array([ 0.02289841, -6.        ,  0.        ,  0.        ]), ((1, 2, 1, 0), 1, 0): array([0., 0., 0., 0.]), ((1, 0, 3, 1), 1, 0): array([-0.00999944, -7.        , -0.09730577,  0.        ]), ((1, 1, 5, 1), 1, 0): array([-0.00999976, -2.        , -0.07632305,  0.        ]), ((1, 1, 4, 1), 0, 0): array([-8.        , -8.        , -0.17152876,  0.        ]), ((1, 1, 4, 1), 1, 0): array([-9.98889233e-05, -6.00000000e+00, -8.89079978e-02,  0.00000000e+00]), ((1, 0, 2, 0), 1, 0): array([ 0.01989982, -2.        ,  0.        ,  0.        ]), ((1, 4, 5, 1), 1, 0): array([-0.00497494, -2.        ,  0.        ,  0.        ]), ((1, 4, 4, 1), 1, 0): array([-2.49996057e-03, -3.00000000e+00, -2.23063038e-02,  0.00000000e+00]), ((1, 3, 1, 0), 1, 0): array([0., 0., 0., 0.]), ((1, 4, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 1, 0, 0), 1, 0): array([0., 0., 0., 0.]), ((1, 1, 3, 1), 1, 1): array([-0.00218838,  0.        ,  0.        ,  0.        ]), ((1, 1, 2, 0), 1, 1): array([0.02969883, 0.        , 0.        , 0.        ]), ((1, 1, 1, 0), 1, 1): array([0., 0., 0., 0.]), ((1, 0, 1, 0), 1, 1): array([0.05851881, 0.        , 0.        , 0.        ]), ((1, 1, 0, 0), 1, 1): array([0., 0., 0., 0.]), ((1, 1, 3, 0), 1, 1): array([0.02452289, 0.        , 0.        , 0.        ]), ((1, 1, 2, 1), 0, 1): array([-6.       ,  0.7268224,  0.       ,  0.       ]), ((1, 1, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 0, 2, 0), 1, 1): array([0.00999863, 0.        , 0.        , 0.        ]), ((1, 1, 4, 1), 0, 1): array([-1.        ,  0.12967048,  0.        ,  0.        ]), ((1, 1, 3, 1), 0, 1): array([-1.        ,  0.14281727,  0.        ,  0.        ]), ((1, 3, 3, 1), 0, 1): array([-2.        ,  0.03499946, -0.0328403 ,  0.        ]), ((1, 3, 2, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 2, 2, 1), 0, 1): array([-2.        ,  0.09945917,  0.        ,  0.        ]), ((1, 3, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 0, 1, 1), 0, 1): array([-16.        ,   2.09627926,  -0.11769138,   0.        ]), ((1, 1, 0, 0), 0, 1): array([0., 0., 0., 0.]), ((1, 1, 2, 1), 1, 1): array([0.02469988, 0.87344118, 0.        , 0.        ]), ((1, 2, 4, 1), 0, 0): array([-6.        , -6.        , -0.04415665,  0.        ]), ((1, 3, 4, 1), 0, 1): array([-3.        ,  0.12889704,  0.        ,  0.        ]), ((1, 2, 3, 1), 0, 1): array([-2.        ,  0.04661318, -0.03319338,  0.        ]), ((1, 2, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 3, 4, 1), 1, 0): array([-0.00333326, -3.        , -0.02249882,  0.        ]), ((1, 3, 4, 1), 0, 0): array([-6.        , -6.        , -0.02954224,  0.        ]), ((1, 3, 3, 1), 1, 1): array([-0.0025,  0.    ,  0.    ,  0.    ]), ((1, 4, 2, 1), 1, 1): array([0., 0., 0., 0.]), ((1, 2, 2, 1), 1, 1): array([0.00333331, 0.        , 0.        , 0.        ]), ((1, 3, 1, 0), 1, 1): array([0., 0., 0., 0.]), ((1, 0, 2, 1), 1, 1): array([0.02970058, 0.        , 0.        , 0.        ]), ((1, 2, 4, 1), 0, 1): array([-1.        ,  0.06489098,  0.        ,  0.        ]), ((1, 4, 5, 1), 0, 0): array([-4.        , -4.        , -0.01980831,  0.        ]), ((1, 4, 4, 1), 0, 0): array([-3.       , -3.       , -0.0222881,  0.       ]), ((1, 4, 3, 1), 0, 0): array([-1.        , -1.        , -0.01999681,  0.        ]), ((1, 5, 4, 1), 0, 0): array([-1.        , -1.        , -0.01499824,  0.        ]), ((1, 0, 4, 1), 0, 0): array([-5.        , -5.        , -0.08999857,  0.        ]), ((1, 6, 3, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 5, 2, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 5, 5, 1), 0, 0): array([-2.        , -2.        , -0.01333271,  0.        ]), ((1, 6, 4, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 3, 5, 1), 0, 0): array([-4.        , -4.        , -0.01999616,  0.        ]), ((1, 5, 5, 1), 1, 0): array([-0.00166666, -1.        ,  0.        ,  0.        ]), ((1, 4, 3, 0), 1, 0): array([0., 0., 0., 0.]), ((1, 4, 3, 1), 1, 0): array([-0.00249993, -1.        ,  0.        ,  0.        ]), ((1, 2, 5, 1), 1, 0): array([-0.00499992, -2.        , -0.03936716,  0.        ]), ((1, 2, 4, 1), 1, 0): array([-0.0048371 , -4.        , -0.04401814,  0.        ]), ((1, 0, 5, 1), 1, 0): array([-0.00999968, -2.        , -0.07855073,  0.        ]), ((1, 2, 7, 1), 1, 0): array([-0.00499994, -1.        ,  0.        ,  0.        ]), ((1, 2, 6, 1), 1, 0): array([0., 0., 0., 0.]), ((1, 1, 6, 1), 1, 0): array([-0.0099997, -1.       ,  0.       ,  0.       ]), ((1, 3, 2, 0), 1, 0): array([ 0.00333319, -1.        ,  0.        ,  0.        ]), ((1, 3, 3, 0), 1, 0): array([0., 0., 0., 0.]), ((1, 1, 3, 0), 1, 0): array([ 0.00999953, -1.        ,  0.        ,  0.        ]), ((1, 5, 4, 1), 1, 0): array([0., 0., 0., 0.]), ((1, 2, 5, 1), 1, 1): array([-0.00499971,  0.        ,  0.        ,  0.        ]), ((1, 2, 4, 0), 1, 1): array([0., 0., 0., 0.]), ((1, 4, 5, 1), 1, 1): array([-0.00249994,  0.        ,  0.        ,  0.        ]), ((1, 4, 4, 1), 1, 1): array([0., 0., 0., 0.]), ((1, 1, 4, 1), 1, 1): array([0.01008827, 0.        , 0.        , 0.        ]), ((1, 5, 3, 1), 1, 1): array([0.00199995, 0.        , 0.        , 0.        ]), ((1, 5, 2, 0), 1, 1): array([0., 0., 0., 0.]), ((1, 3, 3, 0), 1, 1): array([0.00333308, 0.        , 0.        , 0.        ]), ((1, 4, 2, 0), 1, 1): array([0.00249981, 0.        , 0.        , 0.        ]), ((1, 4, 1, 0), 1, 1): array([0., 0., 0., 0.]), ((1, 5, 4, 1), 1, 1): array([-0.00199995,  0.        ,  0.        ,  0.        ]), ((1, 5, 3, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 2, 3, 0), 1, 1): array([0., 0., 0., 0.]), ((1, 2, 5, 1), 0, 0): array([-3.        , -3.        , -0.03922713,  0.        ]), ((1, 1, 5, 1), 0, 0): array([-2.        , -2.        , -0.07613469,  0.        ]), ((1, 0, 4, 1), 1, 0): array([-0.00999988, -2.        , -0.08855452,  0.        ]), ((1, 4, 2, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 4, 2, 0), 1, 0): array([0., 0., 0., 0.]), ((1, 3, 4, 1), 1, 1): array([-0.00333329,  0.        ,  0.        ,  0.        ]), ((1, 2, 3, 1), 1, 1): array([-0.00499987,  0.        ,  0.        ,  0.        ]), ((1, 2, 2, 0), 1, 1): array([0., 0., 0., 0.]), ((1, 2, 1, 0), 1, 1): array([0., 0., 0., 0.]), ((1, 0, 5, 1), 0, 0): array([-2.        , -2.        , -0.07831867,  0.        ]), ((1, 6, 5, 1), 0, 0): array([0., 0., 0., 0.])}"
2,3313,"{((1, 0, 1, 1), 0, 1): array([-66.        ,   6.94699595,  -0.35387998,   0.        ]), ((1, 1, 0, 0), 0, 1): array([0., 0., 0., 0.]), ((1, 1, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 1, 2, 1), 0, 1): array([-7.       ,  0.6532341,  0.       ,  0.       ]), ((1, 2, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 0, 2, 1), 1, 1): array([0.00999997, 0.        , 0.        , 0.        ]), ((1, 2, 3, 1), 0, 1): array([-3.        ,  0.18442352,  0.        ,  0.        ]), ((1, 2, 2, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 0, 2, 1), 1, 0): array([ 0.01989887, -2.        ,  0.        ,  0.        ]), ((1, 1, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 2, 2, 1), 0, 0): array([-4.        , -4.        , -0.05386348,  0.        ]), ((1, 2, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 0, 2, 0), 1, 0): array([ 0.01989979, -2.        ,  0.        ,  0.        ]), ((1, 2, 3, 1), 0, 0): array([-5.       , -5.       , -0.0489373,  0.       ]), ((1, 1, 2, 1), 0, 0): array([-5.        , -5.        , -0.10530787,  0.        ]), ((1, 0, 1, 1), 0, 0): array([-9.        , -9.        , -0.23424651,  0.        ]), ((1, 1, 0, 0), 0, 0): array([0., 0., 0., 0.]), ((1, 0, 2, 1), 0, 0): array([-9.        , -9.        , -0.31934583,  0.        ]), ((1, 3, 2, 1), 0, 0): array([-2.        , -2.        , -0.03629154,  0.        ]), ((1, 4, 2, 1), 0, 0): array([-1.        , -1.        , -0.02197859,  0.        ]), ((1, 5, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 3, 3, 1), 0, 0): array([-2.        , -2.        , -0.02493733,  0.        ]), ((1, 1, 3, 1), 0, 0): array([-6.        , -6.        , -0.09850141,  0.        ]), ((1, 0, 3, 1), 0, 0): array([-4.        , -4.        , -0.09787818,  0.        ]), ((1, 3, 3, 1), 0, 1): array([-1.        ,  0.03498814,  0.        ,  0.        ]), ((1, 4, 2, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 0, 4, 1), 1, 1): array([-0.0099998,  0.       ,  0.       ,  0.       ]), ((1, 1, 3, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 4, 5, 1), 0, 1): array([-1.        ,  0.02999246,  0.        ,  0.        ]), ((1, 4, 4, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 3, 4, 1), 0, 1): array([-1.        ,  0.04361121,  0.        ,  0.        ]), ((1, 3, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 4, 3, 1), 0, 0): array([-1.        , -1.        , -0.01996744,  0.        ]), ((1, 4, 4, 1), 0, 0): array([-1.        , -1.        , -0.01797191,  0.        ]), ((1, 5, 3, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 3, 4, 1), 0, 0): array([-2.        , -2.        , -0.02239723,  0.        ]), ((1, 2, 4, 1), 0, 0): array([-1.        , -1.        , -0.02981795,  0.        ]), ((1, 5, 2, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 3, 2, 1), 0, 1): array([0., 0., 0., 0.])}"
3,3318,"{((1, 0, 1, 1), 0, 1): array([-34.        ,   3.89834633,  -0.35014928,   0.        ]), ((1, 1, 0, 0), 0, 1): array([0., 0., 0., 0.]), ((1, 1, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 1, 2, 1), 0, 1): array([-7.        ,  0.58074307,  0.        ,  0.        ]), ((1, 2, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 0, 1, 1), 0, 0): array([-14.       , -14.       ,  -0.1193868,   0.       ]), ((1, 1, 0, 0), 0, 0): array([0., 0., 0., 0.]), ((1, 1, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 1, 2, 1), 0, 0): array([-11.       , -11.       ,  -0.0549308,   0.       ]), ((1, 2, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 2, 2, 1), 0, 0): array([-2.        , -2.        , -0.03649532,  0.        ]), ((1, 0, 2, 1), 0, 0): array([-11.        , -11.        ,  -0.10763697,   0.        ]), ((1, 2, 2, 1), 0, 1): array([-2.       ,  0.0994629,  0.       ,  0.       ]), ((1, 3, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 2, 3, 1), 0, 0): array([-9.        , -9.        , -0.03327621,  0.        ]), ((1, 3, 2, 1), 0, 0): array([-1.        , -1.        , -0.03619455,  0.        ]), ((1, 3, 3, 1), 0, 0): array([-4.       , -4.       , -0.0249332,  0.       ]), ((1, 1, 3, 1), 0, 0): array([-9.        , -9.        , -0.09903781,  0.        ]), ((1, 3, 3, 1), 0, 1): array([-3.        ,  0.10393061,  0.        ,  0.        ]), ((1, 4, 2, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 0, 3, 1), 0, 0): array([-9.        , -9.        , -0.19443225,  0.        ]), ((1, 2, 3, 1), 1, 1): array([-0.00333331,  0.04666486,  0.        ,  0.        ]), ((1, 3, 2, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 1, 2, 0), 1, 1): array([0.        , 0.07494794, 0.        , 0.        ]), ((1, 2, 1, 0), 1, 1): array([0., 0., 0., 0.]), ((1, 0, 1, 0), 1, 1): array([0.01989957, 0.        , 0.        , 0.        ]), ((1, 1, 2, 0), 1, 0): array([ 0.01970169, -4.        ,  0.        ,  0.        ]), ((1, 0, 1, 0), 1, 0): array([ 0.03940182, -5.        ,  0.        ,  0.        ]), ((1, 0, 2, 0), 1, 0): array([ 0.01989985, -2.        ,  0.        ,  0.        ]), ((1, 3, 1, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 0, 3, 1), 1, 0): array([-1.01053757e-04, -2.00000000e+00,  0.00000000e+00,  0.00000000e+00]), ((1, 3, 4, 1), 0, 0): array([-5.        , -5.        , -0.02958246,  0.        ]), ((1, 4, 4, 1), 0, 0): array([-3.        , -3.        , -0.02231687,  0.        ]), ((1, 2, 4, 1), 0, 0): array([-5.        , -5.        , -0.04416282,  0.        ]), ((1, 4, 3, 1), 0, 0): array([-2.        , -2.        , -0.02469492,  0.        ]), ((1, 4, 2, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 1, 1, 0), 1, 0): array([0., 0., 0., 0.]), ((1, 4, 4, 1), 0, 1): array([-2.        ,  0.05173312,  0.        ,  0.        ]), ((1, 5, 3, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 2, 3, 1), 0, 1): array([-3.        ,  0.16251565,  0.        ,  0.        ]), ((1, 1, 4, 1), 0, 0): array([-5.        , -5.        , -0.04441663,  0.        ]), ((1, 3, 4, 1), 0, 1): array([-2.        ,  0.07634578,  0.        ,  0.        ]), ((1, 4, 3, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 3, 2, 1), 1, 1): array([0., 0., 0., 0.]), ((1, 1, 2, 1), 1, 1): array([0.00499998, 0.        , 0.        , 0.        ]), ((1, 1, 4, 1), 1, 0): array([-0.0049999, -1.       ,  0.       ,  0.       ]), ((1, 0, 3, 0), 1, 0): array([ 0.01989928, -2.        ,  0.        ,  0.        ]), ((1, 5, 3, 1), 0, 0): array([-1.        , -1.        , -0.01986214,  0.        ]), ((1, 6, 4, 1), 0, 0): array([-1.        , -1.        , -0.01488805,  0.        ]), ((1, 6, 3, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 0, 4, 1), 1, 0): array([-0.00999999, -1.        ,  0.        ,  0.        ]), ((1, 5, 5, 1), 0, 0): array([-2.        , -2.        , -0.01591116,  0.        ]), ((1, 5, 4, 1), 0, 0): array([0., 0., 0., 0.]), ((1, 0, 4, 1), 0, 0): array([-4.        , -4.        , -0.08843893,  0.        ]), ((1, 5, 2, 1), 0, 1): array([-1.        ,  0.        , -0.02185859,  0.        ]), ((1, 5, 1, 1), 0, 1): array([0., 0., 0., 0.]), ((1, 6, 5, 1), 0, 0): array([-1.        , -1.        , -0.01324914,  0.        ]), ((1, 4, 5, 1), 0, 0): array([-1.        , -1.        , -0.01981399,  0.        ]), ((1, 5, 6, 1), 0, 0): array([-1.        , -1.        , -0.01390509,  0.        ]), ((1, 5, 7, 1), 0, 0): array([-1.        , -1.        , -0.01191157,  0.        ]), ((1, 4, 6, 1), 0, 0): array([-1.        , -1.        , -0.01733266,  0.        ]), ((1, 4, 5, 1), 1, 0): array([ 0.00199999, -1.        ,  0.        ,  0.        ]), ((1, 3, 4, 0), 1, 0): array([ 0.00249997, -1.        ,  0.        ,  0.        ]), ((1, 2, 3, 0), 1, 0): array([ 0.00333327, -1.        ,  0.        ,  0.        ]), ((1, 5, 2, 1), 0, 0): array([0., 0., 0., 0.])}"
